label,text,source
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,sms-spam
ham,Just normal only here :),sms-spam
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",sms-spam
ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,sms-spam
ham,Hi. I'm always online on yahoo and would like to chat with you someday,sms-spam
ham,"Goodmorning,my grandfather expired..so am on leave today.",sms-spam
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,sms-spam
ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,sms-spam
ham,"Sure, I'll see if I can come by in a bit",sms-spam
ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,sms-spam
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,sms-spam
ham,Ok.,sms-spam
ham,I had askd u a question some hours before. Its answer,sms-spam
ham,Watching tv lor. Nice one then i like lor.,sms-spam
ham,I'm thinking that chennai forgot to come for auction..,sms-spam
ham,Then ü come n pick me at 530 ar?,sms-spam
ham,Early bird! Any purchases yet?,sms-spam
ham,Went to pay rent. So i had to go to the bank to authorise the payment.,sms-spam
ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",sms-spam
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,sms-spam
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,sms-spam
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",sms-spam
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,sms-spam
ham,"Yeah that's what I thought, lemme know if anything's goin on later",sms-spam
ham,Mmmm.... I cant wait to lick it!,sms-spam
ham,Pls go there today  &lt;#&gt; . I dont want any excuses,sms-spam
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",sms-spam
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,sms-spam
ham,U in town alone?,sms-spam
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps ,sms-spam
ham,We have all rounder:)so not required:),sms-spam
ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",sms-spam
ham,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",sms-spam
ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,sms-spam
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,sms-spam
ham,I'm ok. Will do my part tomorrow,sms-spam
ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",sms-spam
ham,R u still working now?,sms-spam
spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",sms-spam
ham,Yep. I do like the pink furniture tho.,sms-spam
spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,sms-spam
ham,"Customer place, i wil cal u sir.",sms-spam
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",sms-spam
ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),sms-spam
ham,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",sms-spam
ham,"Theoretically yeah, he could be able to come",sms-spam
ham,"Alright we're hooked up, where you guys at",sms-spam
ham,"not that I know of, most people up here are still out of town",sms-spam
ham,No let me do the math. Your not good at it.,sms-spam
ham,Oh ok wait 4 me there... My lect havent finish,sms-spam
ham,Yeah my usual guy's out of town but there're definitely people around I know,sms-spam
ham,I am joining today formally.Pls keep praying.will talk later.,sms-spam
ham,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",sms-spam
ham,No. Did you multimedia message them or e-mail?,sms-spam
ham,Okie but i scared u say i fat... Then u dun wan me already...,sms-spam
ham,did u get that message,sms-spam
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",sms-spam
ham,What you need. You have a person to give na.,sms-spam
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,sms-spam
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,sms-spam
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,sms-spam
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",sms-spam
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",sms-spam
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,sms-spam
ham,Like a personal sized or what,sms-spam
ham,"Same, I'm at my great aunts anniversary party in tarpon springs",sms-spam
ham,Cab is available.they pick up and drop at door steps.,sms-spam
ham,ok....take care.umma to you too...,sms-spam
ham,Unlimited texts. Limited minutes.,sms-spam
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",sms-spam
ham,No problem. We will be spending a lot of quality time together...,sms-spam
spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,sms-spam
ham,Have you heard from this week?,sms-spam
spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,sms-spam
ham,Yes. Last  practice,sms-spam
spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,sms-spam
ham,No. Thank you. You've been wonderful,sms-spam
ham,Otherwise had part time job na-tuition..,sms-spam
ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... ,sms-spam
ham,Okie,sms-spam
ham,That depends. How would you like to be treated? :),sms-spam
ham,"Right on brah, see you later",sms-spam
ham,Waiting in e car 4 my mum lor. U leh? Reach home already?,sms-spam
spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,sms-spam
spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,sms-spam
ham,Went fast asleep dear.take care.,sms-spam
ham,No that just means you have a fat head,sms-spam
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,sms-spam
ham,Serious? What like proper tongued her,sms-spam
ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,sms-spam
ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,sms-spam
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,sms-spam
ham,Yeah whatever lol,sms-spam
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,sms-spam
ham,Ard 530 lor. I ok then message ü lor.,sms-spam
ham,Ok. C u then.,sms-spam
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,sms-spam
ham,No need to ke qi... Ü too bored izzit y suddenly thk of this...,sms-spam
ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,sms-spam
spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,sms-spam
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",sms-spam
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",sms-spam
ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,sms-spam
ham,How? Izzit still raining?,sms-spam
ham,As if i wasn't having enough trouble sleeping.,sms-spam
ham,I havent add ü yet right.. ,sms-spam
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,sms-spam
ham,Babe ? I lost you ... Will you try rebooting ?,sms-spam
ham,Yes. Nigh you cant aha.,sms-spam
ham,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,sms-spam
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,sms-spam
ham,Sos! Any amount i can get pls.,sms-spam
ham,"Playin space poker, u?",sms-spam
ham,How come guoyang go n tell her? Then u told her?,sms-spam
ham,You need to get up. Now.,sms-spam
ham,They r giving a second chance to rahul dengra.,sms-spam
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",sms-spam
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,sms-spam
ham,Y ü wan to go there? C doctor?,sms-spam
ham,Does daddy have a bb now.,sms-spam
spam,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",sms-spam
ham,She's borderline but yeah whatever.,sms-spam
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,sms-spam
ham,"Until 545 lor... Ya, can go 4 dinner together...",sms-spam
ham,I will be gentle princess! We will make sweet gentle love...,sms-spam
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,sms-spam
ham,"Sorry, went to bed early, nightnight",sms-spam
ham,I like to think there's always the possibility of being in a pub later.,sms-spam
ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :),sms-spam
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,sms-spam
ham,Hi dude hw r u da realy mising u today,sms-spam
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,sms-spam
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,sms-spam
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,sms-spam
ham,I knew it... U slept v late yest? Wake up so late...,sms-spam
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,sms-spam
ham,Where is that one day training:-),sms-spam
ham,So i could kiss and feel you next to me...,sms-spam
ham,Have a nice day my dear.,sms-spam
ham,I sent lanre fakeye's Eckankar details to the mail box,sms-spam
ham,Your dad is back in ph?,sms-spam
spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",sms-spam
ham,If you ask her or she say any please message.,sms-spam
ham,"If e timing can, then i go w u lor...",sms-spam
ham,Love you aathi..love u lot..,sms-spam
ham,I was just callin to say hi. Take care bruv!,sms-spam
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,sms-spam
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,sms-spam
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,sms-spam
ham,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",sms-spam
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,sms-spam
ham,WOT U UP 2 J?,sms-spam
ham,"Night night, see you tomorrow",sms-spam
ham,Roger that. We‘re probably going to rem in about 20,sms-spam
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,sms-spam
ham,I wish u were here. I feel so alone,sms-spam
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,sms-spam
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,sms-spam
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,sms-spam
spam,ringtoneking 84484,sms-spam
ham,Huh i cant thk of more oredi how many pages do we have?,sms-spam
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,sms-spam
